,puuid,avg
91,5u20R2df2tCxE1wB1Iw9cP3ZqjUMf3JAYopR2oCp8aQIM97i9BS_9Yv2H7TR_DzYy-CrzLq6b_WxcA,0.8441667563855226
92,60bojZNWzEbhAOy3Dqi1BJi5D3uhiXQJkwu4Y9_OAuWHIBjelrYzZVRIw_DMkL7hVRSxNNwcOgPPiw,1.2943085229173192
93,61yVUv02zlKJ0rC7qwmnnFpqkwt6BiCd2IUpo7d1kDgRiyHtKZ6HRzN9gXjwkg-B5jNkGmAPFRylvw,0.8189453753010127
94,654gkNAkdYcwp00JZ5nB55ywyhpTculSEZpIdIdSwOVEBAeni-HJRdXfn-h_LC_aSqusy3BDNjLI7w,0.4861017185887825
95,68e1GAJvCZD1BHD2jqmZgnOMD8tdGgxQvNHYuxZO_VzLaga4Nzli9pp9YVliwFGi4RPUp2fab4Vh6A,1.1251878754948357
96,6HXLDkpDe5OS2czG7uKj9ex1NAOQwNNh4_vJvc3TMIk5ijy6r-8UQhUp-1b6ru3x3-_PzDH1UoGMEg,0.7658320103514775
97,6KaFO9CpxLp_i4j5-W7mfPXv6fhAvF_wXyQYkK13-ose7us6BwNNmqsvXSbASqMDIVtPKo0eWz7QBQ,1.066249354388521
98,6Qtq6wNoUdTO8ku08hL2G13ERN6gt7k8ZPgIsjVYu9lnRVrPz8a4Je9OdCgMtOVo-WkGXABlTfP-vA,0.9604342106756593
99,6T3JRUasXo6_wLQh6P4d8rQhQPaAhn1XwlkOrN9-4KhCfsxCWqueQH2qK4jvVYWvdqNY-edlzTvs9Q,0.9341902997616962
100,6UqfJILldbXKCJZq_MMkzRfsN8y2Vy1SuBk_hRDJU0ZhbG2Vgo2LEg2Xuja5-8RbbT86M4aY9R1DTQ,1.0314178968407517
101,6XCNu3PgfG_Yj3_j0F8RsZrXS-H_vHoUK3sQh1jRCi8AqWSl3C-ueTJuvDGzumPTcg4nerzpryAuSQ,0.5620897647029713
102,6cIc2mQMsijpm8MByd0tHsju4pwQ8gzqHIYKjhb8S4e1kKtngJypgncFnMkz49Zo_7rCfOe1h-rF6g,1.1944597920332154
103,6lAYL44z11NU0A6wTyAG6CNFX54Yzuw1KCUwkmkyEGmkeVEuFa_U2w1I1WtlXeHmjQi8LUqMGGoC1A,1.0076107621292612
104,6neeNqEiOvDsM5M4dxWpnGCgcl_R7533Xi5yS6eOSt1JDqpmBJlb3CLbAzNfHCoy0kwzygwBtH3-wQ,0.8226723655881767
105,6sYbWbLZwhjbE6rkpM9xECBwVLhQzCj1Rw1G9UQ_fS8Zoddo6d5FbHFyebbS2p3NLIM1QzDrBFFOYw,0.6030455411178187
106,6xw16E6VdZMsDyarRecSIDZtLTEWUkJeUpRBp39QnLoEJfaHlx3ZCrb0Sx2sEVx-8g1kM6IHSndryg,1.134484369718569
107,72oMg8CA_65bl9bu8ElVPiTVNb59mAJf1F38XBuUDPae0OcVrbelGwMWn6uTkDecbPZB73X8KydSUw,1.24555362218277
108,77cps2n5CpDcxoiXi629OAjcgvg_Oq_fGDjBwI3q6-2SxmKWxy_mB_4B1gV5niFkuvsy_CP2yJeDcQ,1.2986069037291013
109,7Ab318uxGYV0bwaLgnj-kT3fABvWuqwtO9B0ZsHl_HmQ2e-2iA5GtaULIskbhhoLMdiBnkeubVnH9g,0.7988571794629539
110,7K8gofbgDr0lxEDRVXaWe-Wvw7-QNAfNdLRNchV082xT9ph8MqAURgH3oRSoyHfgbN4lSRRM6jFGgQ,0.5402536034881826
111,7QsVrchNCFT29aXJGVnVc78cS7kHxlNxGZpf5aWJJkANmdXPZh_fxLSHfayeGzVqVcqFLRmcQ548Pw,0.9326385597673174
112,7T5Vpa0ltrUotZ0zW5jUhJKpUhBXpFB-GLBdS7ePFk1ylV27H4zEzypmcN9E6Zi_49QPTmEzSjkEEg,1.1344203414760103
113,7UQzuIFWKQYzcoDodJfSRthHWUu737grbzkwNbMGrXnBVn_jn9YQT0Mcl-YAJIfiwoVVwedNiDnPWQ,0.7583947116281343
114,7YTVDpgLGDoxu3txnoWsLe0uTbBhC1X5yLrNscJUfMZRS9tNIIKuY99KClKZiofLgw-JcU0Iu7vChw,0.5427034320124025
